municipio,poblacion_total,hombres,mujeres,densidad,superficie_km2,poblacion_menor_35,poblacion_menor_65,poblacion_65_mas,renta_bruta_media,alquiler_m2_colectiva,alquiler_m2_unifamiliar,num_bancos
Palamós,18196.0,8887.0,9309.0,1303.172366062443,13.962849791681446,6285.0,14367.0,3531.0,32.588,6.954930890909091,5.029561091818182,1.0
Palencia,77090.0,36352.0,40738.0,809.6917123143819,95.20907627873557,25015.0,60502.0,18127.0,28.3795,5.33868069147541,0.2928995483606558,1.0
Pantoja,3408.0,1713.0,1695.0,120.9751962051285,28.171064043750853,1278.0,2733.0,505.0,23.632,3.8414353749999997,3.90550239,2.0
Paracuellos de Jarama,26235.0,13164.0,13071.0,598.8584836424781,43.80834657368308,10910.0,22781.0,1740.0,49.443,6.7004797027272724,7.970309320909092,2.0
Parla,131689.0,65505.0,66184.0,5269.436143926646,24.99109893413924,55267.0,114297.0,13959.0,25.948,7.172420881363636,0.8067460169696969,1.0
Peal de Becerro,5325.0,2659.0,2666.0,36.13606605818148,147.35970405373942,1936.0,4171.0,1106.0,18.624,0.625,0.0,3.0
Pedreguer,8006.0,3989.0,4017.0,270.61928328018524,29.583996760907095,2456.0,5811.0,1679.0,25.196,3.59248917,1.9987297666666668,3.0
Pedrola,3572.0,1850.0,1722.0,31.411584698724123,113.71600746221146,1316.0,2864.0,645.0,26.417,4.19146472,3.350538855,1.0
Pegalajar,2859.0,1434.0,1425.0,35.761062045899045,79.94729005336855,1081.0,2300.0,616.0,17.813,0.0,0.0,3.0
Peñafiel,5068.0,2560.0,2508.0,66.58525054464809,76.11295232120065,1693.0,3960.0,1130.0,26.676,3.740273355,0.858490565,4.0
Peníscola/Peñíscola,7882.0,4002.0,3880.0,99.93116174989744,78.87429568493023,2500.0,5807.0,1640.0,25.386,5.49881959,2.9049145149999998,1.0
Picanya,11692.0,5774.0,5918.0,1624.0859270754545,7.199126477903896,4246.0,9517.0,1892.0,31.798,5.2415243,2.203796908571429,5.0
Pinto,53537.0,26464.0,27073.0,863.1646657091376,62.024086627800486,21232.0,45346.0,6195.0,32.901,8.547456695517242,0.23215450103448276,14.0
Plasencia,39558.0,19023.0,20535.0,181.51377571032236,217.933872209956,14486.0,32677.0,7464.0,26.256,3.852867587272727,0.8915635815151516,14.0
Poio,17230.0,8546.0,8684.0,505.5846774131728,34.079355585215524,5977.0,13822.0,3196.0,30.063,4.7200458172727275,1.7927140154545453,1.0
Ponferrada,63747.0,30144.0,33603.0,225.12027925131943,283.1686252877921,20198.0,50165.0,15074.0,27.776,4.048506739565218,0.3574656010869565,15.0
Ponteceso,5457.0,2730.0,2727.0,59.05419400505172,92.40664599593364,1418.0,3773.0,1792.0,23.285,1.360522695,0.307471265,1.0
Pontevedra,83114.0,39314.0,43800.0,701.5727921738943,118.46810612832184,28166.0,66111.0,16691.0,29.378,3.640017746612903,0.32395797354838707,1.0
Portillo,2383.0,1232.0,1151.0,36.99008467206745,64.42266951066186,704.0,1823.0,631.0,26.918,1.749714965,1.23966942,6.0
Potes,1322.0,628.0,694.0,172.51786862412715,7.662974337344173,419.0,998.0,352.0,25.159,4.1875,3.98734177,2.0
Pozoblanco,17156.0,8321.0,8835.0,52.00160681205664,329.91288253851343,6569.0,14148.0,3074.0,25.709,3.214566875833333,0.0,1.0
Pradejón,3928.0,2034.0,1894.0,123.69508824491405,31.75550505467631,1625.0,3194.0,628.0,22.664,3.82690882,2.825590975,4.0
Pravia,7936.0,3868.0,4068.0,77.07796956029767,102.96067793783423,2294.0,6029.0,2253.0,25.376,2.0147058833333333,1.4910722749999998,1.0
Priego de Córdoba,22251.0,10867.0,11384.0,77.18759869512,288.2716961812515,8418.0,18011.0,4574.0,19.608,2.0749914229411766,0.0,11.0
Puebla de Don Fadrique,2227.0,1130.0,1097.0,4.260622263025526,522.6936026050281,871.0,1757.0,535.0,17.593,0.0,0.0,2.0
Puente de Génave,2166.0,1091.0,1075.0,55.76487521831009,38.841654204738646,825.0,1744.0,435.0,18.67,0.0,0.0,4.0
Puente Viesgo,2902.0,1464.0,1438.0,80.81007801027856,35.9113624371317,922.0,2267.0,601.0,27.269,2.54575382,2.083456865,2.0
Puigverd de Lleida,1384.0,711.0,673.0,110.00448118123523,12.581305644447555,450.0,1088.0,275.0,28.676,0.0,0.0,1.0
Purullena,2320.0,1169.0,1151.0,108.12745511967763,21.456160208636906,980.0,1897.0,415.0,19.204,0.0,0.0,2.0
Ramales de la Victoria,2902.0,1466.0,1436.0,89.23930000026004,32.519304835330885,867.0,2250.0,631.0,25.502,2.241593565,0.0,1.0
Redondela,29192.0,14150.0,15042.0,561.0311318846855,52.03276314085211,9208.0,22840.0,6354.0,25.916,2.1644858745,1.4877694905,5.0
Reus,106084.0,51298.0,54786.0,2004.866324678385,52.91325346442621,40244.0,85301.0,18176.0,30.767,5.696284951666667,0.3640826693939394,7.0
Rianxo,11004.0,5382.0,5622.0,187.34300364725644,58.73718145738265,3418.0,8286.0,2818.0,22.647,1.2205825444444445,0.0,3.0
Ribadesella,5686.0,2696.0,2990.0,67.3900985596354,84.37441288156447,1520.0,4186.0,1544.0,27.244,3.097626962,1.5642405620000002,3.0
Riosa,1836.0,933.0,903.0,39.49604532741704,46.48566672384034,452.0,1386.0,547.0,28.908,1.34079745,0.0,1.0
Ripollet,39139.0,19350.0,19789.0,8889.946143744857,4.402613847952159,15095.0,32637.0,5710.0,30.219,8.589233857,0.3767309205,1.0
Riudoms,6617.0,3364.0,3253.0,203.97706989398264,32.43992083737253,2528.0,5335.0,1230.0,30.078,4.9453002525,3.142726015,2.0
Rocafort,7445.0,3638.0,3807.0,3236.0737213283714,2.300627439644333,2948.0,6208.0,952.0,55.901,6.479343436666667,6.711552826666666,1.0
Roquetas de Mar,98725.0,50709.0,48016.0,1650.5589198523835,59.81307229482567,42762.0,86517.0,8408.0,24.592,5.11046263212766,1.7217132017021275,10.0
Rota,29326.0,14564.0,14762.0,348.31969704231454,84.19276959935293,11380.0,24463.0,4385.0,27.76,6.807627524500001,6.01180668,2.0
Ròtova,1271.0,645.0,626.0,166.02722613913693,7.655370926542224,376.0,942.0,320.0,23.105,3.36561491,0.0,1.0
Rus,3516.0,1792.0,1724.0,74.98430899106083,46.88980997903383,1303.0,2878.0,702.0,19.088,1.157407405,0.0,5.0
Sabadell,216204.0,105076.0,111128.0,5761.4503401837255,37.52596780919325,80040.0,172291.0,39443.0,33.377,7.497092358417722,1.6499812366455695,4.0
Sabiñánigo,9352.0,4685.0,4667.0,15.936650638285297,586.8234306105256,3019.0,7238.0,2007.0,29.423,4.623834338571428,0.7936507942857143,4.0
Sabiote,3867.0,1908.0,1959.0,34.54406816086054,111.94396624024226,1467.0,3102.0,856.0,17.929,0.0,0.0,2.0
Sacedón,1530.0,796.0,734.0,13.744040379191713,111.32097678615663,489.0,1157.0,362.0,22.426,3.70497427,3.125,1.0
Sada,136.0,78.0,58.0,10.747984291284428,12.653535427129608,4717.0,11940.0,3699.0,31.251,3.182333041,1.8188355090000001,2.0
Sada,16382.0,8006.0,8376.0,590.2214479538789,27.755684000965218,4717.0,11940.0,3699.0,31.251,3.182333041,1.8188355090000001,2.0
Salamanca,143269.0,64867.0,78402.0,3621.5975166327967,39.5596140493285,44713.0,105241.0,38737.0,28.604999999999997,5.664075920082644,0.27699819586776864,19.0
Salas,4878.0,2410.0,2468.0,21.477361003841366,227.12287599614956,1198.0,3337.0,1747.0,24.813,1.7217631525,1.6340477325,2.0
Salas de los Infantes,1980.0,1021.0,959.0,63.215562618241805,31.32140121819688,588.0,1464.0,491.0,25.856,3.58306277,4.17402913,2.0
Sallent de Gállego,1519.0,751.0,768.0,9.389004615815802,161.78498809567532,503.0,1233.0,230.0,29.433,7.24904321,0.0,1.0
Salvaterra de Miño,10048.0,5027.0,5021.0,159.17226457993578,63.12657564128534,3144.0,7541.0,2150.0,24.086,1.14475735625,0.84269868,3.0
San Agustín del Guadalix,13538.0,6640.0,6898.0,353.7419915876478,38.27083106316951,5799.0,12084.0,1189.0,47.907,9.266175376666666,7.686680329999999,1.0
San Cristóbal de Entreviñas,1362.0,720.0,642.0,32.02655303411337,42.527211671804125,399.0,984.0,417.0,28.014,0.0,0.0,2.0
San Fernando,94867.0,46277.0,48590.0,3171.8599447009037,29.90894984455112,36928.0,80136.0,15038.0,28.164,5.696243318873239,1.2484786563380281,2.0
San Fernando de Henares,39313.0,19140.0,20173.0,1011.3731347257536,38.8709158372693,15320.0,34421.0,5045.0,29.026,8.728224262173912,0.5731024608695653,2.0
San Fulgencio,8447.0,4275.0,4172.0,408.0290537290657,20.70195718368837,1700.0,4690.0,3253.0,20.12,1.626506025,5.633202275,1.0
San Mateo de Gállego,3415.0,1750.0,1665.0,47.68169980037416,71.6207688546624,1118.0,2541.0,593.0,28.95,4.950454195000001,3.584186815,1.0
San Miguel de Salinas,6553.0,3284.0,3269.0,119.47761128465032,54.84709586625194,1749.0,4143.0,1668.0,21.891,3.866533986666667,3.0218214833333334,1.0
San Roque,32178.0,16042.0,16136.0,230.69716260529424,139.48155944619992,12641.0,26124.0,4348.0,34.13,4.676988745789473,3.0674494484210526,2.0
Sant Andreu de la Barca,27175.0,13417.0,13758.0,4818.050033162135,5.640248609490834,10842.0,23356.0,3976.0,32.159,7.315361230714286,1.4987888514285714,1.0
Sant Boi de Llobregat,83755.0,40823.0,42932.0,3804.1798061975232,22.01657236694012,30489.0,67211.0,15693.0,31.552,9.8525923486,0.38446037419999995,6.0
Sant Cebrià de Vallalta,3570.0,1858.0,1712.0,226.7998250709849,15.740752881456784,1145.0,2846.0,498.0,34.827,3.803753685,7.20241412,1.0
Sant Cugat del Vallès,94012.0,45711.0,48301.0,1949.889925314723,48.21400366219439,38180.0,78316.0,12348.0,66.073,10.008892810980392,6.058912265686274,3.0
Sant Feliu de Codines,6406.0,3234.0,3172.0,426.16002599698857,15.031911979574703,2425.0,5185.0,999.0,32.381,6.5991132025,4.466864715,1.0
Sant Feliu de Pallerols,1456.0,736.0,720.0,43.02678096559946,33.839389499393256,471.0,1050.0,293.0,32.607,5.15463918,3.99375,1.0
Sant Guim de Freixenet,1059.0,551.0,508.0,42.09512728119974,25.157306044611104,351.0,789.0,251.0,28.589,3.47677432,3.06410256,1.0
Sant Joan de Vilatorrada,10871.0,5438.0,5433.0,664.107008685792,16.36934990569175,3942.0,8767.0,2053.0,30.333,5.628603162,4.883261794000001,1.0
Sant Julià del Llor i Bonmatí,1314.0,667.0,647.0,136.00453733255455,9.661442373698485,496.0,1082.0,193.0,30.614,5.71428571,5.59027778,1.0
Sant Llorenç des Cardassar,8920.0,4477.0,4443.0,108.67980622853294,82.07596525561463,3203.0,7024.0,1381.0,27.726,3.745071232,3.846826988,1.0
Sant Pol de Mar,5538.0,2750.0,2788.0,744.360873672774,7.439939679627145,1762.0,4075.0,1103.0,41.501,8.20889822,7.410436013333334,2.0
Sant Quintí de Mediona,2367.0,1214.0,1153.0,170.93551549374746,13.847327123113752,816.0,1775.0,404.0,29.004,5.46875,3.68073446,1.0
Santa Bárbara de Casa,1055.0,522.0,533.0,7.197474445004626,146.57919358535798,272.0,739.0,315.0,17.584,0.0,0.0,1.0
Santa Coloma de Gramenet,119289.0,58879.0,60410.0,16815.04566374627,7.094182340354304,44161.0,95460.0,23361.0,26.499,9.109850851363637,0.5741362514772728,1.0
Santa María del Camí,7507.0,3754.0,3753.0,199.56100889167027,37.61756889130131,2821.0,5982.0,1185.0,40.509,7.160568105,5.5543649175,2.0
Santa María del Páramo,3109.0,1513.0,1596.0,154.83541037318247,20.07938618502528,988.0,2360.0,736.0,24.954,3.31847434,1.201669825,1.0
Santander,172221.0,79453.0,92768.0,4772.920285626344,36.08294077708437,53717.0,130118.0,41926.0,33.046,7.338939489523809,0.3662220236054422,59.0
Santanyí,12342.0,6201.0,6141.0,99.0008953111458,124.66553924801224,4365.0,9980.0,2132.0,31.805,6.52901537125,5.4892443175,1.0
Santiago de Compostela,97858.0,45505.0,52353.0,444.7987471875608,220.0051160637277,31167.0,75588.0,20817.0,34.298,4.891195820266667,1.9474948962666667,10.0
Santo Tomé,2118.0,1077.0,1041.0,28.82489416265696,73.47815357268155,769.0,1649.0,505.0,16.469,0.0,0.0,3.0
Sarria,13257.0,6446.0,6811.0,71.80688201742637,184.6201871957445,3872.0,9788.0,3557.0,24.248,1.757506785,0.0,3.0
Sarrión,1194.0,619.0,575.0,8.501917505507402,140.43890677915263,445.0,911.0,222.0,25.058,2.69202899,2.02649007,2.0
Sedaví,10344.0,5034.0,5310.0,5727.211434683074,1.806114566917924,3641.0,8386.0,1859.0,28.04,5.204620488333333,1.128583055,2.0
Segovia,51258.0,23880.0,27378.0,313.3247025945346,163.59386788066837,18078.0,39906.0,11777.0,29.1735,6.03414812883721,0.2731202672093023,1.0
Segura de la Sierra,1771.0,873.0,898.0,7.875571453962229,224.8725708797936,591.0,1351.0,431.0,18.479,0.0,1.44141738,1.0
Setenil de las Bodegas,2698.0,1387.0,1311.0,32.8445015866408,82.14464734326755,1022.0,2191.0,541.0,19.76,0.0,0.0,1.0
Sevilla,684234.0,324312.0,359922.0,4818.377288501782,142.00506914076763,252647.0,557035.0,131676.0,29.923499999999997,7.339289246221805,0.33823257983082705,39.0
Sierra de Fuentes,1984.0,1021.0,963.0,78.68895239378006,25.21319625748156,685.0,1607.0,389.0,23.997,0.0,2.78449438,2.0
Sierra de Yeguas,3386.0,1714.0,1672.0,39.56788269513715,85.57445507227345,1277.0,2720.0,636.0,18.589,0.0,0.0,2.0
Siles,2209.0,1128.0,1081.0,12.54259748072409,176.11981915188375,768.0,1676.0,586.0,19.566,0.0,0.0,2.0
Sitges,30217.0,15109.0,15108.0,687.2066953477165,43.97075902281575,9673.0,23707.0,5262.0,57.011,12.178534473333334,4.103121800666667,2.0
Sonseca,11070.0,5614.0,5456.0,184.7092180220546,59.93203868514144,4256.0,8925.0,2096.0,24.113,0.7853598749999999,1.5087619825,1.0
Soto del Real,9091.0,4458.0,4633.0,212.09529642647368,42.86280814884334,3352.0,7362.0,1332.0,42.392,5.44727734,7.428951512499999,1.0
Talarrubias,3355.0,1667.0,1688.0,9.932211894518389,337.789813148432,1193.0,2574.0,846.0,20.338,0.0,1.0300310533333332,1.0
Talavera de la Reina,83477.0,40020.0,43457.0,446.10473530283184,187.1242185836311,31780.0,67625.0,15384.0,25.684,4.331834981451613,0.17459707887096773,5.0
Taradell,6687.0,3342.0,3345.0,251.76657670585547,26.56031665320124,2383.0,5210.0,1202.0,35.913,5.46895106,3.8523148025,1.0
Tarancón,15645.0,7735.0,7910.0,146.79228108721514,106.57917353777398,6067.0,12697.0,2293.0,25.491,4.74785775125,2.26613643375,1.0
Tarifa,18466.0,9275.0,9191.0,44.05316638985455,419.1753173105106,6814.0,15295.0,2874.0,26.255,7.05023159,3.4668633038461536,4.0
Tarragona,135436.0,66116.0,69320.0,2301.850960614458,58.83786670699418,50462.0,108373.0,23926.0,32.5405,6.400182158571428,0.5248983769047619,12.0
Tàrrega,17649.0,8752.0,8897.0,200.6369919370205,87.96483554508224,6787.0,14125.0,2670.0,29.292,4.684715551,1.638220631,2.0
Tembleque,1967.0,993.0,974.0,8.81777007130876,223.07227157126948,666.0,1503.0,493.0,22.595,0.0,2.25981817,1.0
Térmens,1330.0,682.0,648.0,48.23065077287601,27.575825303770653,461.0,1043.0,340.0,28.845,4.94200959,2.92397661,1.0
Terrassa,223011.0,109645.0,113366.0,3180.54466306847,70.11723576453329,85320.0,182199.0,36336.0,32.493,7.811066380510948,1.3993886764963503,4.0
Teruel,35994.0,17166.0,18828.0,81.72789806684135,440.4126479621711,13165.0,28901.0,6790.0,28.6525,4.902333017727273,1.16802978,1.0
Tiana,9009.0,4346.0,4663.0,1133.5318137244378,7.947725763778247,3257.0,7315.0,1394.0,52.908,8.607352516,7.969740863999999,1.0
Tineo,9096.0,4608.0,4488.0,16.817928476677608,540.8513903846094,2463.0,6510.0,3033.0,23.933,1.2712807625,0.22130249625,3.0
Tobarra,7691.0,3974.0,3717.0,23.64878375809044,325.2175705386475,2886.0,6077.0,1661.0,20.853,1.019491538,0.8184931499999999,1.0
Toledo,85449.0,40753.0,44696.0,368.0932171719754,232.13956686432965,32920.0,70285.0,13997.0,28.9775,6.181579467096775,1.7537399066129031,53.0
Tomelloso,35984.0,17902.0,18082.0,148.59961344731997,242.1540619468481,14581.0,30027.0,6064.0,23.952,2.9242997775,0.87640363125,7.0
Tomiño,13730.0,6892.0,6838.0,128.5576144508898,106.80036385744376,4398.0,10607.0,2857.0,24.334,0.99320031625,3.1088836025,1.0
Toreno,3017.0,1503.0,1514.0,29.14218224225614,103.52690731668515,823.0,2270.0,887.0,25.542,0.8409785933333334,0.0,1.0
Torija,1577.0,829.0,748.0,44.96099581530624,35.07484590595158,637.0,1274.0,150.0,25.944,0.0,3.28634085,1.0
Torregrossa,2157.0,1125.0,1032.0,53.25035462000672,40.50677249742845,756.0,1674.0,516.0,26.298,3.71863454,1.51901712,2.0
Torrejón de Ardoz,132771.0,65240.0,67531.0,4098.579141828619,32.394397035057125,51677.0,111816.0,17913.0,30.205,8.224916239743589,0.6323014069230769,1.0
Torrelavega,51237.0,24160.0,27077.0,1441.950826917601,35.53311183955366,15774.0,38960.0,12727.0,27.0,5.42624944787234,0.6410563934042554,5.0
Torremolinos,68056.0,34047.0,34009.0,3417.770498709721,19.91239611486276,24133.0,56473.0,11789.0,29.403,8.540392758604652,1.485394953255814,10.0
Torrent,84025.0,41389.0,42636.0,1213.6203588517462,69.23499543094296,32226.0,68752.0,12658.0,28.576,4.702760055818183,1.2137876527272728,32.0
Torrent,160.0,88.0,72.0,20.21301990010577,7.915690025079467,32226.0,68752.0,12658.0,28.576,4.702760055818183,1.2137876527272728,32.0
Torres,1350.0,696.0,654.0,16.866832874631264,80.03873697180468,461.0,1031.0,403.0,15.035,0.0,0.0,2.0
Torrevieja,82842.0,40721.0,42121.0,1154.3911151398245,71.76250658336527,28209.0,64058.0,18541.0,22.106,5.416961845151515,2.848909162121212,5.0
Tremp,5893.0,2892.0,3001.0,19.49422657778184,302.29462946308576,2013.0,4479.0,1345.0,29.268,2.855997502,0.0,4.0
Tres Cantos,48751.0,23678.0,25073.0,1283.367331888641,37.98678584739772,19597.0,41116.0,5634.0,49.684,8.3544387812,2.6385573304000003,5.0
Trescasas,1072.0,551.0,521.0,32.79707731348456,32.68583934335045,430.0,954.0,98.0,34.288,0.0,3.85856808,1.0
Turre,3892.0,2021.0,1871.0,36.0517740923334,107.9558523259374,1151.0,2569.0,815.0,18.805,4.3040597300000005,3.16131772,1.0
Úbeda,34208.0,16725.0,17483.0,84.6901793965626,403.9193238665927,13211.0,28535.0,6067.0,25.592,3.133946396296296,0.22819584925925926,8.0
Utrera,51145.0,25205.0,25940.0,78.53156124280248,651.2668179596074,21262.0,44725.0,7892.0,23.662,2.8646626048571426,1.3052553094285715,6.0
Utrillas,3003.0,1539.0,1464.0,75.4136213621678,39.82039246700985,1052.0,2456.0,514.0,27.223,1.77570922,0.0,1.0
Vacarisses,7082.0,3653.0,3429.0,174.85151736160952,40.50293704545756,2558.0,5678.0,808.0,34.936,1.5264447375,7.18463318,1.0
Valdepeñas,30218.0,14768.0,15450.0,61.76268825914081,489.2597918214444,11610.0,24989.0,5221.0,26.097,3.7088498523809528,0.9126488652380952,13.0
Valdepeñas de Jaén,3649.0,1819.0,1830.0,19.853441612905076,183.79684848334247,1353.0,2943.0,856.0,17.033,0.0,0.0,3.0
València,789744.0,374937.0,414807.0,5667.730292264365,139.3404342260052,276471.0,627514.0,163899.0,32.2035,6.829750186542373,0.28441405805084746,33.0
Valencia de Alcántara,5325.0,2618.0,2707.0,8.952920476923182,594.7779848738278,1626.0,3914.0,1525.0,20.809,1.141438216,1.11415851,4.0
Valladolid,297775.0,139534.0,158241.0,1508.7932540421416,197.35971061790212,90043.0,222279.0,76587.0,31.061,5.895069255387597,0.5081099041472869,18.0
Valldemossa,2042.0,1040.0,1002.0,47.614588032714586,42.88601633173854,651.0,1545.0,400.0,46.046,7.10456928,5.94254539,2.0
Vallfogona de Balaguer,1912.0,959.0,953.0,70.53590940137389,27.106760460406832,701.0,1548.0,336.0,30.692,4.28228022,2.41354512,1.0
Vallirana,15438.0,7724.0,7714.0,647.3798613871166,23.846895649366623,5539.0,12390.0,2487.0,34.507,3.016590125,6.4696141019999995,2.0
Valls,24553.0,12297.0,12256.0,441.8621908032864,55.5670987720486,9145.0,19795.0,4361.0,30.822,4.992447142666666,2.3619781133333335,2.0
Vegadeo,3914.0,1872.0,2042.0,47.01576093018612,83.2486792208237,993.0,2714.0,1152.0,24.775,2.2770995166666665,2.094108493333333,4.0
Vélez de Benaudalla,2923.0,1475.0,1448.0,36.94904625318556,79.10894316380342,1030.0,2325.0,545.0,21.578,2.19837165,0.0,1.0
Vélez-Málaga,82967.0,40919.0,42048.0,524.4809952657531,158.18876327055634,31901.0,67908.0,12909.0,25.01,4.5728818191836735,1.9319476481632651,1.0
Venta de Baños,6399.0,3230.0,3169.0,449.0484218555905,14.250133590398978,2104.0,5048.0,1315.0,25.979,4.038513374,1.931499428,2.0
Vigo,293837.0,138634.0,155203.0,2681.55747686209,109.5769911834382,94833.0,229011.0,64631.0,30.888,5.604136218565574,1.2313032040983607,25.0
Vila-real,51130.0,25400.0,25730.0,927.555239706107,55.12340161670628,19585.0,42432.0,8145.0,28.907,4.136999484375,1.2088285590625,1.0
Vilagarcía de Arousa,37545.0,17999.0,19546.0,853.0425906769107,44.01304273706557,12707.0,29839.0,7680.0,25.69,3.0840360334615387,0.5574297884615385,1.0
Vilanova de Bellpuig,1178.0,601.0,577.0,84.71023857179554,13.906229280674198,376.0,807.0,363.0,29.164,0.0,2.34053572,1.0
Vilanova de la Barca,1127.0,625.0,502.0,52.50307173003394,21.46541074386909,337.0,790.0,249.0,27.936,4.4375,0.0,2.0
Vilanova i la Geltrú,67458.0,32616.0,34842.0,1986.0752920009547,33.96547969338897,23565.0,53843.0,12431.0,36.052,7.389735880769231,2.4866114887179487,5.0
Villacañas,9434.0,4705.0,4729.0,35.13469438771952,268.5095221234492,3609.0,7897.0,1792.0,25.767,0.51424050625,1.3841988462500001,2.0
Villadiego,1484.0,825.0,659.0,4.524908745690767,327.9624150240083,316.0,975.0,552.0,23.573,1.62838523,0.0,1.0
Villafranca de los Barros,12534.0,6175.0,6359.0,120.03785474545629,104.41706098945794,4966.0,10353.0,2573.0,21.706,1.30210021,0.789802797,5.0
Villalpando,1451.0,715.0,736.0,11.43211721600795,126.92312128922376,425.0,1048.0,471.0,21.52,3.37719298,0.0,3.0
Villanueva de Gállego,4725.0,2366.0,2359.0,62.18136274187531,75.9873986617859,1795.0,3959.0,702.0,37.697,6.6892768700000005,4.200158383333333,1.0
Villanueva de la Reina,3026.0,1527.0,1499.0,14.460569400553162,209.2587031797134,1186.0,2529.0,617.0,19.796,0.0,0.0,3.0
Villanueva del Trabuco,5360.0,2688.0,2672.0,90.85799917132309,58.99315469068508,2036.0,4262.0,1038.0,18.722,0.0,0.0,3.0
Villares de la Reina,6491.0,3211.0,3280.0,300.219566090379,21.620842653692765,2585.0,5725.0,591.0,28.908,4.48914506,2.71604954,4.0
Villarrubia de los Ojos,9722.0,4859.0,4863.0,34.4933713015138,281.8512552750486,3852.0,7997.0,1905.0,20.849,1.0953532685714287,0.7236546185714285,1.0
Villaviciosa de Odón,28030.0,13559.0,14471.0,410.8125958844617,68.23062457384644,10567.0,22462.0,5134.0,51.758,9.60568471125,6.93164966,10.0
Vinaròs,28862.0,14267.0,14595.0,302.507897520772,95.4090793547569,10323.0,23170.0,5268.0,25.584,4.853054129411765,2.1467141541176473,1.0
Vinyols i els Arcs,2193.0,1154.0,1039.0,200.93320322981924,10.91407475095958,734.0,1643.0,331.0,35.627,6.55737705,4.76821192,2.0
Vitigudino,2410.0,1164.0,1246.0,46.056806784347145,52.32668455032931,790.0,1891.0,647.0,22.972,3.03978847,1.379310345,4.0
Yunquera de Henares,4364.0,2241.0,2123.0,140.54511251192918,31.050528346402604,1676.0,3441.0,496.0,25.521,5.63654054,4.51374891,1.0
Zafra,16786.0,8068.0,8718.0,268.14854934912773,62.59963009587173,6281.0,13825.0,2951.0,26.735,4.1667786754545455,0.70582893,1.0
Zamora,60297.0,27979.0,32318.0,403.9052152748513,149.28502460402453,18978.0,46689.0,15138.0,26.234,4.314044375918367,0.4993564326530612,4.0
Zaragoza,675301.0,323111.0,352190.0,693.3294142046811,973.9973325300766,229806.0,525500.0,141380.0,31.572000000000003,6.836271144786151,0.44533908955193485,9.0
Zaratán,6249.0,3203.0,3046.0,309.9850642011056,20.15903577840094,2435.0,5777.0,435.0,31.052,6.2026410875,2.1519604825,2.0
Zuera,8591.0,4427.0,4164.0,25.85650305991481,332.2568399946773,3410.0,7100.0,1265.0,30.301,3.601892245,4.0585265075,5.0
